movie_id:string:ID,title:string,district:string,composer:string,showtime:string
"7065154","银河护卫队","United States of America_美国,United Kingdom_英国","詹姆斯·古恩,尼科尔·帕尔曼,丹·阿布内特,安迪·兰宁","2014.0"
"20438962","鸟人","United States of America_美国,Canada_加拿大","亚利桑德罗·冈萨雷斯·伊纳里多,尼古拉斯·迦科波恩,Alexander Dinelaris,Armando Bo","2014.0"
"24815950","万物理论","United Kingdom_英国","安东尼·麦卡滕,简·霍金","2014.0"
"6390823","美国队长2","United States of America_美国","克里斯托弗·马库斯,斯蒂芬·麦克菲利","2014.0"
"7046723","猩球崛起2：黎明之战","United States of America_美国","马克·鲍姆贝克,里克·杰法,阿曼达·斯尔沃","2014.0"
"7054604","变形金刚4：绝迹重生","United States of America_美国,China_中国大陆","伊伦·克鲁格","2014.0"
"2997076","华尔街之狼","United States of America_美国","特伦斯·温特,乔丹·贝尔福特","2013.0"
"4807924","泰迪熊","United States of America_美国","塞思·麦克法兰,亚历克·苏雷金,韦尔斯利·怀尔德","2012.0"
"4824512","驯龙高手2","United States of America_美国","迪恩·德布洛斯,葛蕾熙达·柯维尔","2014.0"
"3025447","金蝉脱壳","United States of America_美国","迈尔斯·查普曼,贾森·凯勒","2013.0"
"3592853","饥饿游戏","United States of America_美国","苏珊·科林斯,比利·雷,盖瑞·罗斯","2012.0"
"6874456","饥饿游戏2：星火燎原","United States of America_美国","西蒙·博福伊,迈克尔·阿恩特,苏珊·科林斯","2013.0"
"4301224","沉睡魔咒","United States of America_美国,United Kingdom_英国","保罗·迪尼,琳达·伍尔芙顿","2014.0"
"6082518","超凡蜘蛛侠2","United States of America_美国","艾里克斯·库兹曼,罗伯托·奥奇,杰夫·皮克纳,詹姆斯·范德比尔特,斯坦·李,史蒂夫·迪特寇","2014.0"
"6560058","雷神2：黑暗世界","United States of America_美国","克里斯托弗·约斯特,克里斯托弗·马库斯,斯蒂芬·麦克菲利,唐·佩恩,罗伯特·罗达特,斯坦·李,拉里·利伯,杰克·科比","2013.0"
"6424814","分歧者：异类觉醒","United States of America_美国","埃文·达赫迪,瓦内莎·泰勒","2014.0"
"2063914","哥斯拉","United States of America_美国,Japan_日本","麦克思·鲍伦斯坦,戴夫·卡拉汉姆","2014.0"
"2132473","僵尸世界大战","United States of America_美国","马修·迈克尔·卡纳汉,德鲁·高达,达蒙·林德洛夫,J·迈克尔·斯特拉辛斯基,马克斯·布鲁克斯","2013.0"
"3143676","林中小屋","United States of America_美国","德鲁·高达,乔斯·韦登","2012.0"
"3771562","普罗米修斯","United States of America_美国,United Kingdom_英国","达蒙·林德洛夫,乔·斯派茨","2012.0"
"2138838","美国队长","United States of America_美国","克里斯托弗·马库斯,斯蒂芬·麦克菲利,Joe Simon,杰克·科比","2011.0"
"3642835","黑衣人3","United States of America_美国","伊坦·柯亨,劳威尔·坎宁安","2012.0"
"3066739","钢铁侠2","United States of America_美国","贾斯汀·塞洛克斯","2010.0"
"5323957","安德的游戏","United States of America_美国","加文·胡德,奥森·斯科特·卡德","2014.0"
"10598440","空中营救","United Kingdom_英国,France_法国,United States of America_美国","约翰·W·理查森,克里斯托弗·罗奇,瑞安·恩格尔","2014.0"
"1401533","碟中谍3","United States of America_美国,Germany_德国","艾里克斯·库兹曼,罗伯托·奥奇,J·J·艾布拉姆斯,布鲁斯·盖勒","2006.0"
"3148748","海扁王","United States of America_美国,United Kingdom_英国","简·古德曼,马修·沃恩","2010.0"
"1298525","碟中谍2","United States of America_美国,Germany_德国","罗伯特·汤,罗纳德·D· 摩尔,布兰农·布拉加,布鲁斯·盖勒","2000.0"
"2268359","暮光之城","United States of America_美国","梅莉莎·罗森伯格,斯蒂芬妮·梅耶","2009.0"
"3227410","加勒比海盗4：惊涛怪浪","United States of America_美国","泰德·艾略特,特里·鲁西奥","2011.0"
"2129132","超凡蜘蛛侠","United States of America_美国","史蒂夫·迪特寇,斯坦·李,詹姆斯·范德比尔特","2012.0"
"1484091","水果硬糖","United States of America_美国","布莱恩·尼尔森","2005.0"
"3217149","忍者神龟：变种时代","United States of America_美国","乔什·阿佩尔鲍姆,安德烈·内梅克,埃文·达赫迪,彼得·拉尔德,凯文·伊斯特曼","2014.0"
"3895511","遗落战境","United States of America_美国","约瑟夫·科辛斯基,卡尔·盖杜谢克,迈克尔·阿恩特","2013.0"
"22733673","星运里的错","United States of America_美国","斯科特·纽斯塔德,迈克尔·H·韦伯","2014.0"
"3610047","变形金刚3","United States of America_美国","伊伦·克鲁格","2011.0"
"2336785","爱丽丝梦游仙境","United States of America_美国","琳达·伍尔芙顿,刘易斯·卡罗尔","2010.0"
"1433330","哈利·波特与混血王子","United Kingdom_英国,United States of America_美国","斯蒂芬·科洛弗,J·K·罗琳","2009.0"
"1835843","博物馆奇妙夜","United States of America_美国,United Kingdom_英国","罗伯特·本·加兰特,托马斯·列农,Milan Trenc","2007.0"
"2363876","007：大破天幕杀机","United Kingdom_英国,United States of America_美国","尼尔·珀维斯,罗伯特·韦德,约翰·洛根","2013.0"
"11443314","里约大冒险2","United States of America_美国","唐·莱默,卡洛斯·沙尔丹哈","2014.0"
"1457217","哈利·波特与凤凰社","United Kingdom_英国,United States of America_美国","迈克尔·戈登伯格,J·K·罗琳","2007.0"
"11610281","敢死队3","United States of America_美国,France_法国","西尔维斯特·史泰龙,克赖顿·罗森博格,凯特琳·贝内迪克特,戴夫·卡拉汉姆","2014.0"
"2998270","大侦探福尔摩斯","United States of America_美国,Germany_德国","迈克尔·罗伯特·约翰逊,安东尼·佩卡姆,西蒙·金伯格","2010.0"
"4924142","时间规划局","United States of America_美国","安德鲁·尼科尔","2011.0"
"3804629","招魂","United States of America_美国","查德·海斯,凯利·海斯","2013.0"
"1302987","珍珠港","United States of America_美国","兰道尔·华莱士","2001.0"
"1304899","速度与激情","United States of America_美国,Germany_德国","盖瑞·斯科特·汤普森,大卫·阿耶,Erik Bergquist","2001.0"
"10450713","摩纳哥王妃","France_法国,United States of America_美国,Belgium_比利时,Italy_意大利,Switzerland_瑞士","阿拉什·阿梅尔","2014.0"
"1295250","X战警","United States of America_美国,Canada_加拿大","大卫·海特","2000.0"
"1895120","死寂","United States of America_美国","雷·沃纳尔","2007.0"
"1866471","雷神","United States of America_美国","Ashley Miller,Mark Protosevich,Zack Stentz,Don Payne,J·迈克尔·斯特拉辛斯基,斯坦·李,Larry Lieber,杰克·科比","2011.0"
"5155038","猎头游戏","Norway_挪威,Germany_德国","乔·内斯博,Lars Gudmestad,Ulf Ryberg","2011.0"
"10810745","超验骇客","United States of America_美国,China_中国大陆,United Kingdom_英国","杰克·帕格恩","2014.0"
"1767042","潘神的迷宫","Spain_西班牙,Mexico_墨西哥,United States of America_美国","吉尔莫·德尔·托罗","2006.0"
"1781126","十二宫","United States of America_美国","James Vanderbilt","2007.0"
"4845728","独裁者","United States of America_美国","萨莎·拜伦·科恩,亚力克·博格,Jeff Schaffer,David Mandel","2012.0"
"6887029","醉乡民谣","United States of America_美国,United Kingdom_英国,France_法国","乔尔·科恩,伊桑·科恩","2013.0"
"2049435","超人：钢铁之躯","United States of America_美国,Canada_加拿大,United Kingdom_英国","大卫·S·高耶,克里斯托弗·诺兰,乔·舒斯特,杰里·西格尔","2013.0"
"1305724","X战警2","United States of America_美国,Canada_加拿大","迈克尔·道赫蒂,丹·哈里斯,大卫·海特","2003.0"
"1401524","X战警3：背水一战","United States of America_美国,Canada_加拿大,United Kingdom_英国","西蒙·金伯格,Zak Penn","2006.0"
"1306612","蜘蛛侠","United States of America_美国","大卫·凯普,斯坦·李,史蒂夫·迪特寇","2002.0"
"2028677","雨果","United States of America_美国","约翰·洛根,布赖恩·塞尔兹尼克","2012.0"
"1300300","死神来了","United States of America_美国,Canada_加拿大","Glen Morgan,黄毅瑜,Jeffrey Reddick","2000.0"
"1792928","金刚狼","United States of America_美国","戴维·贝尼奥夫,斯基普·伍兹","2009.0"
"1305065","公主日记","United States of America_美国","Gina Wendkos,Meg Cabot","2001.0"
"3592859","囚徒","United States of America_美国","亚伦·格兹考斯基","2013.0"
"10549480","你眼中的世界","United States of America_美国","乔斯·韦登","2014.0"
"4051753","大侦探福尔摩斯2：诡影游戏","United States of America_美国","阿瑟·柯南·道尔,基兰·马尔罗尼,米歇尔·马尔罗尼","2012.0"
"1308755","僵尸肖恩","United Kingdom_英国,France_法国,United States of America_美国","埃德加·赖特,西蒙·佩吉","2004.0"
"3718424","金刚狼2","United States of America_美国,United Kingdom_英国","马克·鲍姆贝克,斯科特·弗兰克","2013.0"
"1306809","生化危机","United Kingdom_英国,Germany_德国,France_法国,United States of America_美国","保罗·安德森","2002.0"
"6827727","女性瘾者：第一部","Denmark_丹麦,Germany_德国,France_法国,Belgium_比利时,United Kingdom_英国","拉斯·冯·提尔","2013.0"
"1297570","变相怪杰","United States of America_美国","Mike Werb","1994.0"
"10546747","法官老爹","United States of America_美国","尼克·申克,比尔·迪比克,大卫·道金","2014.0"
"10746175","惊天危机","United States of America_美国","詹姆斯·范德比尔特","2013.0"
"1305333","终结者3","United States of America_美国,Germany_德国,United Kingdom_英国","John D. Brancato,迈克尔·费里斯","2003.0"
"1295280","黑衣人2","United States of America_美国","Robert Gordon,Barry Fanaro,劳威尔·坎宁安","2002.0"
"3078609","爱情与灵药","United States of America_美国","Charles Randolph,爱德华·兹威克,Jamie Reidy,马歇尔·赫斯科维兹","2010.0"
"1291835","迷失东京","United States of America_美国,Japan_日本","索菲亚·科波拉","2003.0"
"6731985","大厨","France_法国,Spain_西班牙","丹尼尔·科恩","2012.0"
"1297018","冒牌天神","United States of America_美国","Steve Koren,Mark O'Keefe,史蒂夫·欧德科克","2003.0"
"2132930","速度与激情4","United States of America_美国","克里斯·摩根,盖瑞·斯科特·汤普森","2009.0"
"1301578","十一罗汉","United States of America_美国","泰德·格里芬,Harry Brown,查尔斯·莱德勒","2001.0"
"1304585","BJ单身日记","United Kingdom_英国,France_法国,United States of America_美国,Ireland_爱尔兰","理查德·柯蒂斯,安德鲁·戴维斯","2001.0"
"2037012","革命之路","United States of America_美国,United Kingdom_英国","贾斯汀·海瑟,理查德·耶茨","2008.0"
"3077791","在云端","United States of America_美国","贾森·雷特曼,谢尔顿·特纳","2009.0"
"3718269","暴力街区","France_法国,Canada_加拿大","吕克·贝松,毕比·纳西利","2014.0"
"24698878","落魄大厨","United States of America_美国","乔恩·费儒","2014.0"
"1293531","第五元素","France_法国","吕克·贝松,罗伯特·马克·卡门","1997.0"
"3179706","环形使者","United States of America_美国,China_中国大陆","莱恩·约翰逊","2012.0"
"6873657","美国骗局","United States of America_美国","埃里克·辛格尔,大卫·O·拉塞尔","2014.0"
"3041269","永无止境","United States of America_美国","莱斯利·迪克逊,艾伦·格林","2011.0"
"3011997","伊甸湖","United Kingdom_英国","詹姆斯·瓦特金斯","2008.0"
"1291577","超人总动员","United States of America_美国","布拉德·伯德","2004.0"
"1308752","生化危机2：启示录","Germany_德国,France_法国,United Kingdom_英国,Canada_加拿大,United States of America_美国","保罗·安德森","2004.0"
"1297689","少数派报告","United States of America_美国","斯科特·弗兰克,Jon Cohen,菲利普·迪克","2002.0"
"2213591","重返十七岁","United States of America_美国","Jason Filardi","2009.0"
"1793903","幻影凶间","United States of America_美国","麦特‧格林伯格,斯科特·亚历山大,斯蒂芬·金,拉里·卡拉斯泽斯基","2007.0"
"1300868","异形","United Kingdom_英国,United States of America_美国","丹·欧班农","1979.0"
"6040982","敢死队2","United States of America_美国","西尔维斯特·史泰龙,理查德·温克,大卫·阿戈斯托,肯恩·考夫曼","2012.0"
"3077742","机械战警","United States of America_美国","约书亚·祖特曼,爱德华·诺麦尔,迈克尔·迈纳","2014.0"
"1307442","速度与激情2","United States of America_美国,Germany_德国","盖瑞·斯科特·汤普森,迈克尔·布拉德特,德里克·哈斯","2003.0"
"4817901","潜伏","United States of America_美国","雷·沃纳尔","2011.0"
"1309021","康斯坦丁","United States of America_美国,Germany_德国","Kevin Brodbin,Frank A. Cappello,Jamie Delano,Garth Ennis","2005.0"
"1291836","戴珍珠耳环的少女","United Kingdom_英国,Luxembourg_卢森堡","Olivia Hetreed","2003.0"
"3606971","飓风营救2","France_法国","吕克·贝松,罗伯特·马克·卡门","2012.0"
"1329950","达·芬奇密码","United States of America_美国,France_法国,United Kingdom_英国","阿齐瓦·高斯曼,丹·布朗","2006.0"
"1945336","通缉令","United States of America_美国,Germany_德国","迈克尔·布拉德特,德里克·哈斯,克里斯·摩根","2008.0"
"2132932","星际迷航","United States of America_美国,Germany_德国","罗伯托·奥奇,艾里克斯·库兹曼,吉恩·罗登贝瑞","2009.0"
"3148027","暮光之城2：新月","United States of America_美国","梅莉莎·罗森伯格","2009.0"
"1309201","马达加斯加","United States of America_美国","马克·伯顿,Billy Frolick,埃里克·达尼尔,汤姆·麦格拉思","2005.0"
"3654340","宿醉2","United States of America_美国","斯科特·阿姆斯特朗,克雷格·麦辛,托德·菲利普斯","2011.0"
"25867546","岳父岳母真难当","France_法国","Guy Laurent,菲利普∙德∙肖伏隆","2014.0"
"6021916","血肉之躯","United States of America_美国","乔纳森·莱文,艾萨克·马里昂","2013.0"
"1291581","怪物史瑞克","United States of America_美国","泰德·艾略特,特里·鲁西奥,乔·斯蒂尔曼,Roger S.H. Schulman,Cody Cameron,克里斯·米勒,康拉德·弗农,William Steig","2001.0"
"1308570","蜘蛛侠2","United States of America_美国","Alfred Gough,Miles Millar,迈克尔·查邦,阿尔文·萨金特,斯坦·李,史蒂夫·迪特寇","2004.0"
"3036473","勇敢传说","United States of America_美国","布兰达∙查普曼,艾琳·梅琪,马克∙安德鲁斯,史蒂夫·普切尔","2012.0"
"3578925","我家买了动物园","United States of America_美国","艾莲·布洛什·麦肯纳","2011.0"
"1292271","毕业生","United States of America_美国","卡尔德·威灵汉姆,巴可·亨利,查尔斯·韦伯","1967.0"
"3819877","活埋","Spain_西班牙,United States of America_美国,France_法国","克里斯·斯帕林","2010.0"
"3001077","谍影重重4","United States of America_美国,Japan_日本","托尼·吉尔罗伊,丹·吉尔罗伊","2012.0"
"1652618","速度与激情3：东京漂移","United States of America_美国,Germany_德国","克里斯·摩根","2006.0"
"1308974","偷心","United States of America_美国","派崔克·马柏","2004.0"
"6753166","七个神经病","United Kingdom_英国","马丁·麦克唐纳","2012.0"
"20257326","极品飞车","United States of America_美国,Philippines_菲律宾,Ireland_爱尔兰,United Kingdom_英国","乔治·盖汀斯,约翰·盖汀斯","2014.0"
"1866475","无敌浩克","United States of America_美国","扎克·佩恩","2008.0"
"1307332","冷山","United States of America_美国","安东尼·明格拉,Charles Frazier","2004.0"
"3338851","锅匠，裁缝，士兵，间谍","United Kingdom_英国,France_法国,Germany_德国","约翰·勒·卡雷,布里奇·奥康纳,彼特·斯特劳恩","2011.0"
"1410556","终结者2018","United States of America_美国,Germany_德国,United Kingdom_英国,Italy_意大利","约翰·布兰卡托,迈克尔·费里斯","2009.0"
"1296778","一树梨花压海棠","United States of America_美国,France_法国","Stephen Schiff,弗拉基米尔·纳博科夫","1997.0"
"2257732","博物馆奇妙夜2","United States of America_美国,Canada_加拿大","罗伯特·本·加兰特,托马斯·列农","2009.0"
"1294833","花木兰","United States of America_美国","Rita Hsiao,克里斯·桑德斯","1998.0"
"21334420","死在西部的一百万种方式","United States of America_美国","塞思·麦克法兰,亚历克·苏雷金,韦尔斯利·怀尔德","2014.0"
"10766459","别惹我","France_法国,United States of America_美国","吕克·贝松,迈克尔·卡莱奥,托尼诺·贝纳奎斯塔","2014.0"
"1949312","全民超人汉考克","United States of America_美国","Vincent Ngo,文斯·吉里根","2008.0"
"3101548","天才眼镜狗","United States of America_美国","杰伊·沃德,克雷格·赖特","2014.0"
"10792650","女性瘾者：第二部","Denmark_丹麦,Germany_德国,Belgium_比利时,United Kingdom_英国,France_法国,Sweden_瑞典","拉斯·冯·提尔","2013.0"
"3279080","敢死队","United States of America_美国","西尔维斯特·史泰龙","2010.0"
"1498831","恋爱假期","United States of America_美国","南希·迈耶斯","2006.0"
"10763928","弗兰克","United Kingdom_英国,Ireland_爱尔兰","乔恩·容森,彼特·斯特劳恩","2014.0"
"4116481","极乐空间","United States of America_美国","尼尔·布洛姆坎普","2013.0"
"4136036","晚秋","South Korea_韩国,United States of America_美国,China_香港","金泰勇","2012.0"
"5502697","夺宝联盟","South Korea_韩国","崔东勋","2013.0"
"6844868","狼少年","South Korea_韩国","赵成熙","2013.0"
"25766529","走到尽头","South Korea_韩国","金成勋,李海准","2014.0"
"25700838","人间中毒","South Korea_韩国","金大宇","2014.0"
"6900092","建筑学概论","South Korea_韩国","李勇周","2012.0"
"1763134","汉江怪物","South Korea_韩国","奉俊昊","2006.0"
"20388224","绝密跟踪","South Korea_韩国","曹义锡‍,游乃海,欧健儿","2014.0"
"1412579","亲切的金子","South Korea_韩国","朴赞郁,Seo-Gyeong Jeong","2005.0"
"2037796","丑女大翻身","South Korea_韩国","卢惠英,金容华","2006.0"
"10877413","老千2：神之手","South Korea_韩国","许英万","2014.0"
"1306526","触不到的恋人","South Korea_韩国","金恩贞,余知娜","2000.0"
"1305279","色即是空","South Korea_韩国","尹齐均","2002.0"
"1827713","卑劣的街头","South Korea_韩国","庾河","2006.0"
"3805946","比悲伤更悲伤的故事","South Korea_韩国","元泰渊","2009.0"
"10487226","圣殇","South Korea_韩国","金基德","2012.0"
"10432911","流感","South Korea_韩国","金性洙","2013.0"
"5374383","我的黑色小礼服","South Korea_韩国","许仁茂,Min-Seo Kim","2011.0"
"24839498","热血青春","South Korea_韩国","李莲雨","2014.0"
"10491641","我的P.S.搭档","South Korea_韩国","卞成贤","2012.0"
"6886518","柏林","South Korea_韩国","柳昇完","2013.0"
"24695966","杀人漫画","South Korea_韩国","Hoo-Kyoung Lee,Sang-hak Lee","2013.0"
"5353344","盲","South Korea_韩国","崔珉硕,安相勋,尹昌业","2011.0"
"21937438","抓住那个家伙","South Korea_韩国","郑根燮","2013.0"
"5919538","只有你","South Korea_韩国","宋一坤","2011.0"
"25762566","道熙呀","South Korea_韩国","郑朱莉","2014.0"
"3992381","不可饶恕","South Korea_韩国","金亨俊","2010.0"
"6869412","嫌疑人X的献身","South Korea_韩国","东野圭吾","2012.0"
"1304026","我要复仇","South Korea_韩国","朴赞郁,李武英","2002.0"
"1466394","王的男人","South Korea_韩国","崔锡焕","2005.0"
"25780578","好朋友们","South Korea_韩国","李道允","2014.0"
"10508876","邻居","South Korea_韩国","金辉,姜草","2012.0"
"6539385","我是杀人犯","South Korea_韩国","郑秉吉","2012.0"
"1433556","欢迎来到东莫村","South Korea_韩国","张镇,朴光铉","2005.0"
"24722875","海雾","South Korea_韩国","沈成宝,奉俊昊","2014.0"
"1308047","蔷花，红莲","South Korea_韩国","金知云","2003.0"
"25717896","韩公主","South Korea_韩国","李秀镇","2013.0"
"10439235","创可贴","South Korea_韩国","郑基训","2012.0"
"1390020","那小子真帅","South Korea_韩国","李焕庆,Gwiyeoni","2004.0"
"5924362","与犯罪的战争：坏家伙的全盛时代","South Korea_韩国","尹钟彬","2012.0"
"3033085","率性而活","South Korea_韩国","张镇,罗喜灿","2007.0"
"1306471","八月照相馆","South Korea_韩国","许秦豪,吴尚奥,Dong-hwan Shin","1998.0"
"5364952","世上最美的离别","South Korea_韩国","闵奎东","2011.0"
"1308854","萨玛利亚女孩","South Korea_韩国","金基德","2004.0"
"10563780","观相","South Korea_韩国","金东赫","2013.0"
"1853770","密阳","South Korea_韩国","李沧东","2007.0"
"1459368","悲伤电影","South Korea_韩国","权宗官","2005.0"
"1915180","老千","South Korea_韩国","崔东勋,许英万","2006.0"
"5968834","摩天楼","South Korea_韩国","金相敦","2012.0"
"2999500","七天","South Korea_韩国","元新渊,尹宰久","2007.0"
"6905169","我妻子的一切","South Korea_韩国","闵奎东","2012.0"
"1970437","人狗奇缘","South Korea_韩国","申东益","2006.0"
"20279443","恋爱的温度","South Korea_韩国","鲁德","2013.0"
"1763132","时间","South Korea_韩国,Japan_日本","金基德","2006.0"
"2054070","老师的恩惠","South Korea_韩国","朴世烈,林大雄","2006.0"
"3212965","诗","South Korea_韩国","李沧东","2010.0"
"23712691","优雅的谎言","South Korea_韩国","金丽玲","2014.0"
"3077680","傻瓜","South Korea_韩国","姜道英","2008.0"
"1299582","绿洲","South Korea_韩国","李沧东","2002.0"
"2067450","那家伙的声音","South Korea_韩国","朴镇彪","2007.0"
"6839145","铁线虫入侵","South Korea_韩国","朴正祐","2012.0"
"10563779","嫌疑人","South Korea_韩国","林相润","2013.0"
"25762254","华丽的外出","South Korea_韩国","高京娥","2013.0"
"1390021","我的小小新娘","South Korea_韩国","Sun-il Yu","2004.0"
"20399278","华颐：吞噬怪物的孩子","South Korea_韩国","张俊焕","2013.0"
"4817018","方子传","South Korea_韩国","","2010.0"
"1305530","收件人不详","South Korea_韩国","金基德","2001.0"
"24529254","莫比乌斯","South Korea_韩国","金基德","2013.0"
"1394424","弓","South Korea_韩国,Japan_日本","金基德","2005.0"
"1303145","薄荷糖","South Korea_韩国","李沧东","1999.0"
"4328443","高地战","South Korea_韩国","朴相彦","2011.0"
"5501711","我的见鬼女友","South Korea_韩国","黄仁镐","2011.0"
"1325399","狼的诱惑","South Korea_韩国","Gwiyeoni","2004.0"
"1389982","实尾岛","South Korea_韩国","金希才","2003.0"
"6900094","后宫：帝王之妾","South Korea_韩国","金大承,金美正","2012.0"
"4901684","孩子们","South Korea_韩国","李圭满,李贤真","2011.0"
"11525705","同窗","South Korea_韩国","","2013.0"
"1940880","呼吸","South Korea_韩国","金基德","2007.0"
"24839091","捉迷藏","South Korea_韩国","许政","2013.0"
"2063867","金馆长对金馆长对金馆长","South Korea_韩国","朴成均","2007.0"
"24879816","计划男","South Korea_韩国","成时翕","2014.0"
"3150346","考死：血之期中考试","South Korea_韩国","尹鸿承,Kim Eun-Kyeong","2008.0"
"3600972","宝贝和我","South Korea_韩国","金镇英","2008.0"
"3736691","特工强档","South Korea_韩国","千成日","2010.0"
"10733357","两个月亮","South Korea_韩国","李钟浩","2012.0"
"3574495","天国的邮递员","South Korea_韩国,Japan_日本","北川悦吏子","2009.0"
"1394268","野蛮师姐","South Korea_韩国,China_香港","郭在容","2004.0"
"1307941","密爱","South Korea_韩国","边永柱","2002.0"
"1306663","朋友","South Korea_韩国","郭暻泽","2001.0"
"10441571","朋友2","South Korea_韩国","郭暻泽","2013.0"
"1850797","方糖","South Korea_韩国","李焕庆","2006.0"
"10508878","偷心贼","South Korea_韩国","","2013.0"
"4851900","寻找金钟旭","South Korea_韩国","Kyoung-eui Lee","2010.0"
"5250349","冠军","South Korea_韩国","李焕庆","2011.0"
"24879819","海盗","South Korea_韩国","千成日,李石勋","2014.0"
"4313109","登陆之日","South Korea_韩国","姜帝圭,Byung-Hyun Kim","2011.0"
"1308499","女高怪谈3：狐狸阶梯","South Korea_韩国","李昭映","2003.0"
"3319776","美人图","South Korea_韩国","韩秀莲,田允秀","2008.0"
"3263169","假面","South Korea_韩国","梁允豪","2007.0"
"6080756","公司职员","South Korea_韩国","林相润","2012.0"
"1940094","我们的幸福时光","South Korea_韩国","张珉锡,孔枝泳,朴恩泳","2006.0"
"5279640","委托人","South Korea_韩国","孙英胜,李春邢","2011.0"
"5387021","嚎叫","South Korea_韩国","庾河,乃南朝","2012.0"
"5985888","少年菀得","South Korea_韩国","Dong-Woo Kim","2011.0"
"1431755","粉红色高跟鞋","South Korea_韩国","金容钧,安徒生,Ma Sang-Ryeol","2005.0"
"3603547","绿头苍蝇","South Korea_韩国","梁益俊","2009.0"
"1310170","红字","South Korea_韩国","","2004.0"
"20451307","群盗：民乱的时代","South Korea_韩国","尹钟彬","2014.0"
"3401409","好雨时节","South Korea_韩国,China_中国","许秦豪","2009.0"
"2364074","海云台","South Korea_韩国","尹齐均","2009.0"
"24756658","神之一手","South Korea_韩国","","2014.0"
"1428421","请别相信她","South Korea_韩国","朴妍善","2004.0"
"6041221","爱情小说","South Korea_韩国","全桂洙","2012.0"
"1395231","马粥街残酷史","South Korea_韩国","庾河","2004.0"
"1308829","笔仙","South Korea_韩国","安兵基","2004.0"
"3406467","电影就是电影","South Korea_韩国","金基德","2008.0"
"1461124","奥罗拉公主","South Korea_韩国","","2005.0"
"3176525","田禹治","South Korea_韩国","崔东勋","2009.0"
"21937434","美娜的文具店","South Korea_韩国","裴世英,郑益奂","2013.0"
"5919334","痛症","South Korea_韩国","姜草","2011.0"
"2298282","百万富翁的初恋","South Korea_韩国","金恩淑","2006.0"
"1422089","外出","South Korea_韩国","许秦豪,Hyo-kwan Kim,You-min Seo,Joon-ho Shin","2005.0"
"11523504","神汉流氓","South Korea_韩国","朴奎泰","2013.0"
"1307545","向左爱·向右爱","South Korea_韩国","李翰","2002.0"
"4817024","宠物情人","South Korea_韩国","","2011.0"
"3025450","纯情漫画","South Korea_韩国","尹宰根,江草","2008.0"
"10566662","共犯","South Korea_韩国","国东锡","2013.0"
"4300640","奶奶强盗团","South Korea_韩国","姜孝镇","2010.0"
"23712401","当男人恋爱时","South Korea_韩国","","2014.0"
"1466910","搭讪的法则","South Korea_韩国","申正久","2005.0"
"24499012","逆鳞","South Korea_韩国","","2014.0"
"19899663","妈妈别哭","South Korea_韩国","金容汉,Lee Sang-Hyeon","2012.0"
"6710798","恩娇","South Korea_韩国","郑址宇","2012.0"
"4861408","恋爱操作团","South Korea_韩国","金炫锡","2010.0"
"5294326","今天","South Korea_韩国","李廷香","2011.0"
"25736455","夜关门：欲望之花","South Korea_韩国","","2013.0"
"24307625","屏息","South Korea_韩国","赵容善,刘英雅","2013.0"
"24743015","哭泣的男人","South Korea_韩国","李桢凡","2014.0"
"5919548","最终兵器：弓","South Korea_韩国","金韩民","2011.0"
"11594901","高龄化家族","South Korea_韩国","宋海星","2013.0"
"25710797","庆州","South Korea_韩国","张律","2014.0"
"21937442","恐怖故事2","South Korea_韩国","金成浩,闵奎东,郑凡植,金辉","2013.0"
"5908473","火车","South Korea_韩国","宫部美雪,边永柱","2012.0"
"1308596","我的野蛮女老师","South Korea_韩国","Soo-Wan Choi","2003.0"
"1428344","女高怪谈4：声音","South Korea_韩国","崔益焕","2005.0"
"3158429","西洋古董洋果子店","South Korea_韩国","闵奎东,李京义,金多英","2008.0"
"1389971","恋爱进行时","South Korea_韩国","Jin Kim","2003.0"
"1296569","我的老婆是大佬","South Korea_韩国","姜孝镇","2001.0"
"1427789","假发","South Korea_韩国","元新渊,Hyun-jung Do","2005.0"
"6829665","断箭","South Korea_韩国","郑智泳","2012.0"
"6965615","两个婚礼一个葬礼","South Korea_韩国","朴海英,金允欣","2012.0"
"20273800","彷徨之刃","South Korea_韩国","李正浩,东野圭吾","2014.0"
"23712558","结婚前夜","South Korea_韩国","","2013.0"
"6514083","芭比","South Korea_韩国","李尚宇","2012.0"
"6905170","双面君王","South Korea_韩国","黄朝允,秋昌民","2012.0"
"1972775","向日葵","South Korea_韩国","姜石范,Min-ho Song","2006.0"
"2041876","好家伙、坏家伙、怪家伙","South Korea_韩国","金知云,金民锡","2008.0"
"2055699","不后悔","South Korea_韩国","李宋喜一","2006.0"
"1306470","生死谍变","South Korea_韩国","姜帝圭","1999.0"
"6383567","猫：看见死亡的双眼","South Korea_韩国","","2011.0"
"3074676","七音符","South Korea_韩国","姜建享","2008.0"
"2137060","优雅的世界","South Korea_韩国","韩在林","2007.0"
"2422588","悲梦","South Korea_韩国","金基德","2008.0"
"3126138","猛男诞生记","South Korea_韩国","申汉率","2008.0"
"1389937","珍妮和朱诺","South Korea_韩国","金豪俊","2005.0"
"3230195","国家代表","South Korea_韩国","金容华","2009.0"
"1316698","马拉松","South Korea_韩国","郑胤澈","2005.0"
"1401383","甜蜜的人生","South Korea_韩国","金知云","2005.0"
