director_id:string:START_ID,:START_LABEL,movie_id:string:END_ID,:END_LABEL,:TYPE,year:string
"金衡泰","director","1308821","movie","DIRECT","2000.0"
"朴正祐","director","3025844","movie","DIRECT","2007.0"
"申秀媛","director","19899655","movie","DIRECT","2013.0"
"金东濒","director","1419966","movie","DIRECT","2005.0"
"李明世","director","1451405","movie","DIRECT","2005.0"
"林常树","director","1301091","movie","DIRECT","1998.0"
"朴大民","director","3586721","movie","DIRECT","2009.0"
"金圣勋","director","10432910","movie","DIRECT","2013.0"
"朴哲洙 ","director","6839133","movie","DIRECT","2011.0"
" 金泰植","director","6839133","movie","DIRECT","2011.0"
"Hyeok-jae Kwon","director","4901702","movie","DIRECT","2010.0"
"今井夏木","director","3003830","movie","DIRECT","2007.0"
"中村义洋","director","24858414","movie","DIRECT","2014.0"
"三木孝浩","director","20426995","movie","DIRECT","2013.0"
"郭在容","director","1978369","movie","DIRECT","2009.0"
"岩井俊二","director","1292219","movie","DIRECT","2001.0"
"森田宏幸","director","1304970","movie","DIRECT","2002.0"
"萨布","director","4935011","movie","DIRECT","2011.0"
"三池崇史","director","2065021","movie","DIRECT","2007.0"
"山下敦弘","director","25704588","movie","DIRECT","2013.0"
"大友启史","director","24845115","movie","DIRECT","2014.0"
"陈英雄","director","3168086","movie","DIRECT","2011.0"
"蜷川实花","director","10439358","movie","DIRECT","2012.0"
"大友启史","director","6558801","movie","DIRECT","2012.0"
"清水崇","director","1306808","movie","DIRECT","2002.0"
"深川荣洋","director","4822829","movie","DIRECT","2011.0"
"寒竹百合","director","4196129","movie","DIRECT","2009.0"
"新城毅彦","director","1915403","movie","DIRECT","2006.0"
"佐佐部清","director","5968334","movie","DIRECT","2011.0"
"三池崇史","director","3074408","movie","DIRECT","2009.0"
"大谷健太郎","director","1421823","movie","DIRECT","2005.0"
"中田秀夫","director","1307696","movie","DIRECT","1998.0"
"北野武","director","1302642","movie","DIRECT","1997.0"
"吉田大八","director","7152895","movie","DIRECT","2012.0"
"迈克尔·艾里亚斯","director","1848925","movie","DIRECT","2006.0"
"北野武","director","1299062","movie","DIRECT","1996.0"
"高畑勋","director","1303907","movie","DIRECT","1994.0"
"大友启史","director","10462705","movie","DIRECT","2013.0"
"深川荣洋","director","4830911","movie","DIRECT","2011.0"
"矢口史靖","director","1301359","movie","DIRECT","2001.0"
"土井裕泰","director","4074009","movie","DIRECT","2010.0"
"小津安二郎","director","1294433","movie","DIRECT","1962.0"
"新城毅彦","director","3623024","movie","DIRECT","2009.0"
"蜷川幸雄","director","1389924","movie","DIRECT","2003.0"
"岩井俊二","director","1301948","movie","DIRECT","1996.0"
"山田洋次","director","5996409","movie","DIRECT","2013.0"
"望月智充","director","1418640","movie","DIRECT","1993.0"
"新海诚","director","1381964","movie","DIRECT","2004.0"
"山崎贵","director","1463224","movie","DIRECT","2005.0"
"中岛哲也","director","1388175","movie","DIRECT","2004.0"
"黑泽明","director","1296196","movie","DIRECT","1985.0"
"泷本智行","director","10796594","movie","DIRECT","2013.0"
"野村哲也 ","director","1422063","movie","DIRECT","2005.0"
" 野末武志","director","1422063","movie","DIRECT","2005.0"
"西谷弘","director","19961072","movie","DIRECT","2013.0"
"中村义洋","director","4290704","movie","DIRECT","2010.0"
"中岛哲也","director","24973419","movie","DIRECT","2014.0"
"熊泽尚人","director","4727460","movie","DIRECT","2010.0"
"新海诚","director","4246125","movie","DIRECT","2011.0"
"高畑勋","director","1417728","movie","DIRECT","1999.0"
"矢口史靖","director","1361254","movie","DIRECT","2004.0"
"本木克英","director","2976111","movie","DIRECT","2009.0"
"森淳一","director","3727653","movie","DIRECT","2009.0"
"押井守","director","1291566","movie","DIRECT","2004.0"
"汤浅政明","director","1477916","movie","DIRECT","2004.0"
"三谷幸喜","director","2157507","movie","DIRECT","2008.0"
"山田洋次","director","20389706","movie","DIRECT","2014.0"
"大友克洋 ","director","1307897","movie","DIRECT","1995.0"
" 森本晃司 ","director","1307897","movie","DIRECT","1995.0"
" 冈村天斋","director","1307897","movie","DIRECT","1995.0"
"北野武","director","1295815","movie","DIRECT","1991.0"
"是枝裕和","director","4832288","movie","DIRECT","2011.0"
"园子温","director","2361266","movie","DIRECT","2008.0"
"李相日","director","1788940","movie","DIRECT","2006.0"
"北野武","director","1300752","movie","DIRECT","2003.0"
"大森立嗣","director","4903614","movie","DIRECT","2011.0"
"北野武","director","3819939","movie","DIRECT","2010.0"
"金子文纪","director","4217426","movie","DIRECT","2010.0"
"园子温","director","4830236","movie","DIRECT","2011.0"
"盐田明彦","director","21335021","movie","DIRECT","2014.0"
"黑泽明","director","1292515","movie","DIRECT","1961.0"
"品川祐","director","21339392","movie","DIRECT","2014.0"
"松冈锭司","director","1855131","movie","DIRECT","2007.0"
"神谷诚","director","5346468","movie","DIRECT","2012.0"
"高田雅博","director","1796053","movie","DIRECT","2006.0"
"山田洋次","director","1307306","movie","DIRECT","2002.0"
"丰田利晃","director","23398777","movie","DIRECT","2014.0"
"黑泽明","director","1299112","movie","DIRECT","1990.0"
"园子温","director","6123978","movie","DIRECT","2012.0"
"今村昌平","director","1296703","movie","DIRECT","1983.0"
"古泽健","director","24736793","movie","DIRECT","2013.0"
"山崎贵","director","10756870","movie","DIRECT","2013.0"
"安里麻里","director","22299426","movie","DIRECT","2014.0"
"行定勋","director","1315570","movie","DIRECT","2004.0"
"清水崇","director","1308554","movie","DIRECT","2003.0"
"三木孝浩","director","6041817","movie","DIRECT","2012.0"
"园子温","director","19955790","movie","DIRECT","2013.0"
"三池崇史","director","10537949","movie","DIRECT","2012.0"
"大根仁","director","6041222","movie","DIRECT","2011.0"
"三谷幸喜","director","4885995","movie","DIRECT","2011.0"
"降旗康男","director","6814906","movie","DIRECT","2012.0"
"小泉德宏","director","10521712","movie","DIRECT","2013.0"
"是枝裕和","director","3534824","movie","DIRECT","2009.0"
"大友克洋","director","1302770","movie","DIRECT","1988.0"
"北野武","director","5286821","movie","DIRECT","2012.0"
"黑泽明","director","1293847","movie","DIRECT","1952.0"
"成岛出","director","5295610","movie","DIRECT","2011.0"
"川村泰祐","director","24532100","movie","DIRECT","2014.0"
"松山博昭","director","3718665","movie","DIRECT","2010.0"
"熊泽尚人","director","1787277","movie","DIRECT","2006.0"
"北野武","director","1294181","movie","DIRECT","2000.0"
"星护","director","1328665","movie","DIRECT","2004.0"
"泷田洋二郎","director","1305084","movie","DIRECT","1999.0"
"三池崇史","director","21264315","movie","DIRECT","2013.0"
"平松惠美子","director","6974439","movie","DIRECT","2013.0"
"泷田洋二郎","director","1303917","movie","DIRECT","2001.0"
"三池崇史","director","1295629","movie","DIRECT","2001.0"
"三木孝浩","director","6425147","movie","DIRECT","2012.0"
"山崎贵","director","5967829","movie","DIRECT","2012.0"
"深川荣洋","director","20445157","movie","DIRECT","2014.0"
"塚本连平","director","2361269","movie","DIRECT","2008.0"
"三池崇史","director","3726986","movie","DIRECT","2010.0"
"棚田由纪","director","2157504","movie","DIRECT","2008.0"
"北野武","director","3039187","movie","DIRECT","2008.0"
"福田雄一","director","21354076","movie","DIRECT","2013.0"
"西河克己","director","1421733","movie","DIRECT","1974.0"
"小林正树","director","1304920","movie","DIRECT","1962.0"
"鶴橋康夫","director","4930393","movie","DIRECT","2011.0"
"荒户源次郎","director","3439340","movie","DIRECT","2010.0"
"三岛有纪子","director","5279593","movie","DIRECT","2012.0"
"佐藤纯弥","director","1291863","movie","DIRECT","1978.0"
"土井裕泰","director","1395080","movie","DIRECT","2004.0"
"佐藤東弥","director","3259956","movie","DIRECT","2009.0"
"李相日","director","4135443","movie","DIRECT","2010.0"
"佐藤信介","director","4079117","movie","DIRECT","2011.0"
"原田真人","director","5975206","movie","DIRECT","2012.0"
"三谷幸喜","director","1304626","movie","DIRECT","1997.0"
"源孝志","director","1419582","movie","DIRECT","2005.0"
"土井裕泰","director","1900180","movie","DIRECT","2006.0"
"神谷诚","director","2970087","movie","DIRECT","2008.0"
"侯孝贤","director","1310166","movie","DIRECT","2003.0"
"三池崇史","director","1455849","movie","DIRECT","2003.0"
"福田雄一","director","10864706","movie","DIRECT","2013.0"
"山下敦弘","director","2042219","movie","DIRECT","2007.0"
"森田芳光","director","1308567","movie","DIRECT","1997.0"
"金子文纪","director","10453719","movie","DIRECT","2012.0"
"北川悦吏子","director","3562662","movie","DIRECT","2009.0"
"永井聪","director","24852462","movie","DIRECT","2014.0"
"深作健太 ","director","1299711","movie","DIRECT","2003.0"
" 深作欣二","director","1299711","movie","DIRECT","2003.0"
"武内英树","director","6037517","movie","DIRECT","2012.0"
"青山裕企 ","director","25788112","movie","DIRECT","2014.0"
" 伊基公袁","director","25788112","movie","DIRECT","2014.0"
"大岛渚","director","1294588","movie","DIRECT","1999.0"
"小津安二郎","director","1307265","movie","DIRECT","1949.0"
"土方政人","director","10777783","movie","DIRECT","2013.0"
"黑泽清","director","2032143","movie","DIRECT","2008.0"
"佐藤信介","director","4079119","movie","DIRECT","2011.0"
"新城毅彦","director","5247059","movie","DIRECT","2011.0"
"沟口健二","director","1303577","movie","DIRECT","1953.0"
"关口现","director","1308841","movie","DIRECT","2004.0"
"行定勋","director","1307176","movie","DIRECT","2001.0"
"本广克行","director","1807495","movie","DIRECT","2005.0"
"三木聪","director","2263102","movie","DIRECT","2007.0"
"园子温","director","5332266","movie","DIRECT","2011.0"
"三谷幸喜","director","1482316","movie","DIRECT","2006.0"
"蜷川幸雄","director","4068816","movie","DIRECT","2008.0"
"林太郎","director","1291569","movie","DIRECT","2001.0"
"小津安二郎","director","1298063","movie","DIRECT","1959.0"
"岩井俊二","director","1308685","movie","DIRECT","1995.0"
"堤幸彦","director","1307755","movie","DIRECT","2003.0"
"天野千寻","director","25816274","movie","DIRECT","2014.0"
"山崎贵","director","1980825","movie","DIRECT","2007.0"
"吴美保","director","24839101","movie","DIRECT","2014.0"
"大友克洋","director","1291576","movie","DIRECT","2004.0"
"成濑巳喜男","director","1419479","movie","DIRECT","1960.0"
"落合正幸","director","25837074","movie","DIRECT","2014.0"
"古泽健","director","6999258","movie","DIRECT","2012.0"
"黑泽明","director","1294827","movie","DIRECT","1957.0"
"堤幸彦","director","1507134","movie","DIRECT","2002.0"
"中田秀夫","director","5326561","movie","DIRECT","1995.0"
"黑泽明","director","1293310","movie","DIRECT","1962.0"
"冈本喜八","director","1440164","movie","DIRECT","1966.0"
"絵津久秋","director","1963131","movie","DIRECT","1992.0"
"于地纮仁","director","3794489","movie","DIRECT","2009.0"
"宫崎吾朗","director","1482505","movie","DIRECT","2006.0"
"新城毅彦","director","20390013","movie","DIRECT","2013.0"
"矢口史靖","director","6006335","movie","DIRECT","2012.0"
"三木孝浩","director","3667102","movie","DIRECT","2010.0"
"成濑巳喜男","director","1422091","movie","DIRECT","1964.0"
"杉井仪三郎","director","1469984","movie","DIRECT","2005.0"
"伊藤匡史","director","6889533","movie","DIRECT","2012.0"
"笕昌也","director","2149804","movie","DIRECT","2008.0"
"谷口正晃","director","4139888","movie","DIRECT","2010.0"
"北川悦吏子","director","10461726","movie","DIRECT","2012.0"
"佐藤信介","director","11538048","movie","DIRECT","2013.0"
"吉田恵辅","director","21360431","movie","DIRECT","2013.0"
"李宰汉","director","3564151","movie","DIRECT","2010.0"
"小津安二郎","director","1296834","movie","DIRECT","1958.0"
"真田敦","director","3543262","movie","DIRECT","2009.0"
"宫崎骏","director","1432436","movie","DIRECT","1979.0"
"大友克洋","director","1887829","movie","DIRECT","2007.0"
"松山博昭","director","6872245","movie","DIRECT","2012.0"
"冲田修一","director","6091398","movie","DIRECT","2012.0"
"黑田昌郎 Yoshio Kuroda","director","1460341","movie","DIRECT","1997.0"
"是枝裕和","director","1306885","movie","DIRECT","1995.0"
"小中和哉","director","2330733","movie","DIRECT","2008.0"
"石井康晴","director","2369618","movie","DIRECT","2008.0"
"竹中直人","director","1299607","movie","DIRECT","1997.0"
"三谷幸喜","director","10833867","movie","DIRECT","2013.0"
"深川荣洋","director","4885994","movie","DIRECT","2011.0"
"小林正树","director","1303083","movie","DIRECT","1964.0"
"大谷健太郎","director","1915393","movie","DIRECT","2006.0"
"寺山修司","director","1366165","movie","DIRECT","1974.0"
"山田洋次","director","1302605","movie","DIRECT","1980.0"
"犬童一心","director","1428291","movie","DIRECT","2003.0"
"中田秀夫","director","4265409","movie","DIRECT","2010.0"
"山田洋次","director","2000741","movie","DIRECT","2008.0"
"中田秀夫","director","1294506","movie","DIRECT","1999.0"
"佐藤纯弥","director","1291861","movie","DIRECT","1977.0"
"山田洋次","director","1305294","movie","DIRECT","1977.0"
"清水崇","director","1461079","movie","DIRECT","2000.0"
"铃木雅之","director","2042181","movie","DIRECT","2007.0"
"山下敦弘","director","7058117","movie","DIRECT","2012.0"
"小泉德宏","director","4241887","movie","DIRECT","2010.0"
"北野武","director","1293995","movie","DIRECT","1989.0"
"北野武","director","1298351","movie","DIRECT","1993.0"
"犬童一心","director","3134345","movie","DIRECT","2008.0"
"渡边步","director","1865943","movie","DIRECT","2007.0"
"桥口亮辅","director","3105588","movie","DIRECT","2008.0"
"吉田大八","director","3626439","movie","DIRECT","2009.0"
"韩相熙","director","2042593","movie","DIRECT","2007.0"
"冈村力","director","1782964","movie","DIRECT","2005.0"
"周防正行","director","1308010","movie","DIRECT","1996.0"
"堤幸彦","director","1507140","movie","DIRECT","2004.0"
"佐藤东弥","director","6124043","movie","DIRECT","2011.0"
"小津安二郎","director","1297841","movie","DIRECT","1959.0"
"三池崇史","director","1937132","movie","DIRECT","2007.0"
"小津安二郎","director","1299360","movie","DIRECT","1932.0"
"樋口真嗣","director","1788431","movie","DIRECT","2006.0"
"降旗康男","director","1306634","movie","DIRECT","1999.0"
"三浦大辅","director","24860410","movie","DIRECT","2014.0"
"木下惠介","director","1294737","movie","DIRECT","1958.0"
"森本晃司","director","5162334","movie","DIRECT","1995.0"
"敕使河原宏","director","1295812","movie","DIRECT","1964.0"
"山田洋次","director","3395437","movie","DIRECT","2010.0"
"田中光敏","director","20284873","movie","DIRECT","2013.0"
"三宅隆太","director","3727661","movie","DIRECT","2009.0"
"西川美和","director","6535907","movie","DIRECT","2012.0"
"犬童一心","director","1482297","movie","DIRECT","2005.0"
"崛川顿幸 (Tonko Horikawa)","director","1303368","movie","DIRECT","2001.0"
"大森立嗣","director","20266428","movie","DIRECT","2013.0"
"大岛渚","director","1303691","movie","DIRECT","1960.0"
"今村昌平","director","1303453","movie","DIRECT","1997.0"
"本广克行","director","1788402","movie","DIRECT","2006.0"
"五社英雄","director","1941880","movie","DIRECT","1982.0"
"犬童一心","director","1908036","movie","DIRECT","2007.0"
"成濑巳喜男","director","1298870","movie","DIRECT","1955.0"
"三木聪","director","1796255","movie","DIRECT","2005.0"
"武内英树","director","21332449","movie","DIRECT","2014.0"
"堤幸彦","director","3811356","movie","DIRECT","2010.0"
"北野武","director","1299809","movie","DIRECT","2002.0"
"伊丹十三","director","1294009","movie","DIRECT","1985.0"
"泷田洋二郎","director","1308379","movie","DIRECT","2003.0"
"神山健治","director","1870128","movie","DIRECT","2006.0"
"猪股隆一","director","2357302","movie","DIRECT","2007.0"
"丰田利晃","director","1303624","movie","DIRECT","2001.0"
"吉姆·贾木许","director","1296534","movie","DIRECT","1989.0"
"荻上直子","director","6101728","movie","DIRECT","2012.0"
"荻上直子","director","2065047","movie","DIRECT","2007.0"
"黑泽清","director","11510612","movie","DIRECT","2013.0"
"石井康晴","director","2367213","movie","DIRECT","2008.0"
"中村义洋","director","2042186","movie","DIRECT","2007.0"
"两泽和幸","director","2131640","movie","DIRECT","2007.0"
"山下敦弘","director","1432699","movie","DIRECT","2005.0"
"广木隆一","director","10752478","movie","DIRECT","2013.0"
"森田芳光","director","5285695","movie","DIRECT","2012.0"
"棚田由纪","director","20278502","movie","DIRECT","2013.0"
"三池崇史","director","5285692","movie","DIRECT","2011.0"
"石井克人","director","1309079","movie","DIRECT","2004.0"
"遊法仁","director","11606343","movie","DIRECT","None"
"平野俊一","director","2976072","movie","DIRECT","2008.0"
"御法川修","director","10567515","movie","DIRECT","2013.0"
"守屋健太郎","director","4022138","movie","DIRECT","2010.0"
"石川宽","director","1756361","movie","DIRECT","2005.0"
"熊坂出","director","25722131","movie","DIRECT","2013.0"
"中田秀夫","director","24843206","movie","DIRECT","2014.0"
"富永麻衣","director","4030411","movie","DIRECT","2010.0"
"三池崇史","director","11534824","movie","DIRECT","2013.0"
"森崎东","director","11523496","movie","DIRECT","2013.0"
"森田芳光","director","4135741","movie","DIRECT","2010.0"
"岩井俊二","director","1308543","movie","DIRECT","1994.0"
"今村昌平","director","1294940","movie","DIRECT","1979.0"
"泷本智行","director","5247058","movie","DIRECT","2011.0"
"小津安二郎","director","1401842","movie","DIRECT","1951.0"
"森义隆","director","6048738","movie","DIRECT","2012.0"
"大九明子","director","2042193","movie","DIRECT","2007.0"
"水田伸生","director","20431537","movie","DIRECT","2013.0"
"降旗康男","director","10540062","movie","DIRECT","2013.0"
"京谷唯志","director","10428239","movie","DIRECT","2009.0"
"富樫森","director","10796587","movie","DIRECT","2013.0"
"三宅喜重","director","4934988","movie","DIRECT","2011.0"
"松尾铃木","director","2042230","movie","DIRECT","2007.0"
"山田洋次","director","1483808","movie","DIRECT","2006.0"
"李斗士男","director","2383207","movie","DIRECT","2008.0"
"熊井启","director","1303073","movie","DIRECT","1974.0"
"耶云哉治","director","24702626","movie","DIRECT","2014.0"
"北野武","director","1300193","movie","DIRECT","1995.0"
"山田洋次","director","1309005","movie","DIRECT","2004.0"
"小津安二郎","director","1401843","movie","DIRECT","1960.0"
"下山天","director","1427947","movie","DIRECT","2005.0"
"窪田将治","director","26285780","movie","DIRECT","2015.0"
"三池崇史","director","1762834","movie","DIRECT","2006.0"
"山口雅俊","director","6772974","movie","DIRECT","2012.0"
"松冈锭司","director","1482366","movie","DIRECT","1995.0"
"小林武史","director","1789492","movie","DIRECT","2010.0"
"荒牧伸志","director","1308983","movie","DIRECT","2004.0"
"伊藤真朱","director","2286133","movie","DIRECT","2007.0"
"鹤田法男","director","1307884","movie","DIRECT","2000.0"
"矢口史靖","director","1720137","movie","DIRECT","1997.0"
"小津安二郎","director","1306183","movie","DIRECT","1952.0"
"敕使河原宏","director","1432779","movie","DIRECT","1966.0"
"成岛出","director","6424132","movie","DIRECT","2011.0"
"中村义洋","director","6791706","movie","DIRECT","2012.0"
"堤幸彦","director","2042178","movie","DIRECT","2007.0"
"是枝裕和","director","1294413","movie","DIRECT","1998.0"
"行定勋","director","24872861","movie","DIRECT","2014.0"
"黑泽明","director","1293107","movie","DIRECT","1949.0"
"井坂聪","director","1389986","movie","DIRECT","2003.0"
"黑泽明","director","1303110","movie","DIRECT","1958.0"
"林彻","director","1900161","movie","DIRECT","2006.0"
"周防正行","director","1919906","movie","DIRECT","2006.0"
"内田贤治","director","1459148","movie","DIRECT","2005.0"
"安里麻里","director","3727658","movie","DIRECT","2009.0"
"白石和弥","director","21263717","movie","DIRECT","2013.0"
"黑泽明","director","1293663","movie","DIRECT","1963.0"
"中村義洋","director","3154754","movie","DIRECT","2008.0"
"北久保弘之","director","1417073","movie","DIRECT","2000.0"
"川尻善昭","director","1421884","movie","DIRECT","1993.0"
"佐藤祐市","director","3666923","movie","DIRECT","2009.0"
"川野浩司","director","1962319","movie","DIRECT","2006.0"
"园子温","director","1757374","movie","DIRECT","2005.0"
"安藤寻","director","1900172","movie","DIRECT","2007.0"
"大林宣彦","director","2278795","movie","DIRECT","1977.0"
"平川雄一朗","director","2042235","movie","DIRECT","2007.0"
"河野圭太","director","1796778","movie","DIRECT","2006.0"
"新藤兼人","director","1308657","movie","DIRECT","1964.0"
"今石洋之","director","1947265","movie","DIRECT","2004.0"
"小林正树","director","1300738","movie","DIRECT","1967.0"
"本木克英","director","24772957","movie","DIRECT","2013.0"
"行定勋","director","1478789","movie","DIRECT","2005.0"
"小池健","director","3903715","movie","DIRECT","2010.0"
"井口奈己","director","24875659","movie","DIRECT","2014.0"
"宮岡太郎","director","25878911","movie","DIRECT","2014.0"
"落合正幸","director","1298947","movie","DIRECT","1999.0"
"小泉德宏","director","1918027","movie","DIRECT","2006.0"
"北野武","director","2042226","movie","DIRECT","2007.0"
"清水崇","director","1788094","movie","DIRECT","2005.0"
"野村芳太郎","director","1299195","movie","DIRECT","1974.0"
"落合正幸","director","1423035","movie","DIRECT","2004.0"
"冲浦启之","director","1306255","movie","DIRECT","1999.0"
"冢本连平","director","1309222","movie","DIRECT","2005.0"
"内田贤治","director","3077700","movie","DIRECT","2008.0"
"和島香太郎","director","26101258","movie","DIRECT","2014.0"
"安里麻里","director","25870716","movie","DIRECT","2014.0"
"荒牧伸志","director","2123782","movie","DIRECT","2007.0"
"窪田崇","director","5915752","movie","DIRECT","2011.0"
"仓内均","director","1851683","movie","DIRECT","2006.0"
"三池崇史","director","6402121","movie","DIRECT","2012.0"
"井口昇","director","5295974","movie","DIRECT","2011.0"
"青山真治","director","1306522","movie","DIRECT","2000.0"
"麻生学","director","2129170","movie","DIRECT","2006.0"
"佐藤佐吉","director","25713386","movie","DIRECT","2014.0"
"中村义洋","director","3448362","movie","DIRECT","2009.0"
"朝原雄三","director","21320278","movie","DIRECT","2013.0"
"塙幸成","director","1796007","movie","DIRECT","2006.0"
"北野武","director","1442700","movie","DIRECT","2005.0"
"汤山邦彦 ","director","1420088","movie","DIRECT","1998.0"
" 迈克尔·海格尼","director","1420088","movie","DIRECT","1998.0"
"大根仁","director","21359391","movie","DIRECT","2013.0"
"崔洋一","director","1388176","movie","DIRECT","2004.0"
"青山真治","director","10756638","movie","DIRECT","2013.0"
"李相日","director","1316589","movie","DIRECT","2004.0"
"藤田敏八","director","1440347","movie","DIRECT","1973.0"
"小津安二郎","director","1306069","movie","DIRECT","1961.0"
"清水崇","director","6795529","movie","DIRECT","2014.0"
"堀内博志","director","19949257","movie","DIRECT","2009.0"
"西河克己","director","1308635","movie","DIRECT","1976.0"
"周防正行","director","24532099","movie","DIRECT","2014.0"
"石井克人","director","5379974","movie","DIRECT","2011.0"
"中田秀夫","director","1305324","movie","DIRECT","2002.0"
"佐藤嗣麻子","director","2359499","movie","DIRECT","2008.0"
"盐田明彦","director","1773614","movie","DIRECT","2007.0"
"堤幸彦","director","1964728","movie","DIRECT","2007.0"
"河濑直美","director","2056650","movie","DIRECT","2007.0"
"曾利文彦","director","4603531","movie","DIRECT","2011.0"
"木下惠介","director","1306807","movie","DIRECT","1954.0"
"西村喜广","director","2980431","movie","DIRECT","2008.0"
"菲利普·诺伊斯","director","2153526","movie","DIRECT","2010.0"
"西蒙·韦斯特","director","3006783","movie","DIRECT","2012.0"
"安东尼·福奎阿","director","1947549","movie","DIRECT","2007.0"
"罗伯·明可夫","director","1939414","movie","DIRECT","2008.0"
"于仁泰","director","1441602","movie","DIRECT","2006.0"
"朱浩伟","director","4301181","movie","DIRECT","2013.0"
"Simon West","director","1293173","movie","DIRECT","2001.0"
"马丁·坎贝尔","director","1418190","movie","DIRECT","2007.0"
"罗伯特·斯文克","director","3104794","movie","DIRECT","2011.0"
"扬·德·邦特","director","1293167","movie","DIRECT","1994.0"
"F·加里·格雷","director","1301345","movie","DIRECT","2003.0"
"乔·卡纳汉","director","2174535","movie","DIRECT","2010.0"
"元奎 ","director","1303139","movie","DIRECT","2002.0"
" 路易斯·莱特里尔","director","1303139","movie","DIRECT","2002.0"
"乔·德特杜巴","director","1308848","movie","DIRECT","2004.0"
"乔恩·阿米尔","director","1300069","movie","DIRECT","1999.0"
"山姆·雷米","director","1418189","movie","DIRECT","2007.0"
"伦·怀斯曼","director","1401535","movie","DIRECT","2007.0"
"加雷斯·埃文斯","director","6771529","movie","DIRECT","2012.0"
"迪恩·帕里索特","director","7916027","movie","DIRECT","2013.0"
"约翰·摩尔","director","4312428","movie","DIRECT","2013.0"
"路易斯·莱特里尔","director","1419974","movie","DIRECT","2005.0"
"迈克·内威尔","director","1819388","movie","DIRECT","2010.0"
"马克·耐沃尔代 ","director","1849959","movie","DIRECT","2006.0"
" 布莱恩·泰勒","director","1849959","movie","DIRECT","2006.0"
"托尼·斯科特","director","1297544","movie","DIRECT","1998.0"
"约翰·麦克蒂尔南","director","1292697","movie","DIRECT","1988.0"
"保罗·安德森","director","2132412","movie","DIRECT","2008.0"
"斯蒂芬·索莫斯","director","2223596","movie","DIRECT","2009.0"
"奥利维尔·米加顿","director","3018122","movie","DIRECT","2008.0"
"约瑟夫·麦克金提·尼彻","director","1293258","movie","DIRECT","2001.0"
"扎克·施奈德","director","1853176","movie","DIRECT","2006.0"
"刘伟强","director","3792816","movie","DIRECT","2010.0"
"泽维尔·吉恩斯","director","1937621","movie","DIRECT","2007.0"
"马克·福斯特","director","1946882","movie","DIRECT","2008.0"
"帕特里克·亚力桑德罗","director","3114109","movie","DIRECT","2009.0"
"特德·科特切夫","director","1294323","movie","DIRECT","1982.0"
"杰夫·瓦德洛","director","4830478","movie","DIRECT","2013.0"
"哈罗德·兹瓦特","director","3074503","movie","DIRECT","2010.0"
"加雷斯·埃文斯","director","10535562","movie","DIRECT","2014.0"
"米歇尔·冈瑞","director","2147836","movie","DIRECT","2011.0"
"安东尼·福奎阿","director","10743974","movie","DIRECT","2013.0"
"沃尔夫冈·彼德森","director","1293537","movie","DIRECT","1997.0"
"多米尼克·塞纳","director","1304608","movie","DIRECT","2001.0"
"奥利维尔·米加顿","director","5028536","movie","DIRECT","2013.0"
"布莱特·拉特纳","director","1292624","movie","DIRECT","1998.0"
"斯蒂芬·索莫斯","director","1295229","movie","DIRECT","1999.0"
"詹姆斯·曼高德","director","3402101","movie","DIRECT","2010.0"
"克里斯托弗·麦奎里","director","3231740","movie","DIRECT","2013.0"
"托尼·斯科特","director","1309116","movie","DIRECT","2004.0"
"约翰·麦克蒂尔南","director","1299837","movie","DIRECT","1995.0"
"伦·怀斯曼","director","3569911","movie","DIRECT","2012.0"
"乔·德特杜巴","director","1607471","movie","DIRECT","2007.0"
"伦·怀斯曼","director","1307527","movie","DIRECT","2003.0"
"扎克·施奈德","director","3262050","movie","DIRECT","2011.0"
"戈尔·维宾斯基","director","3024838","movie","DIRECT","2013.0"
"金知云","director","4156402","movie","DIRECT","2013.0"
"罗伯·科恩","director","1306737","movie","DIRECT","2002.0"
"迈克尔·戴维斯","director","1947080","movie","DIRECT","2007.0"
"元奎","director","1300608","movie","DIRECT","2002.0"
"马克·耐沃尔代 ","director","3011574","movie","DIRECT","2009.0"
" Brian Taylor","director","3011574","movie","DIRECT","2009.0"
"雷尼·哈林","director","1300537","movie","DIRECT","1990.0"
"保罗·安德森","director","4035906","movie","DIRECT","2012.0"
"斯蒂芬·索莫斯","director","1298586","movie","DIRECT","2001.0"
"扬·德·邦特","director","1307657","movie","DIRECT","2003.0"
"斯蒂芬·诺林顿","director","1298120","movie","DIRECT","1998.0"
"托尼·斯科特","director","3011459","movie","DIRECT","2010.0"
"袁和平","director","3736637","movie","DIRECT","2010.0"
"布莱特·拉特纳","director","1304642","movie","DIRECT","2001.0"
"尼古拉斯·温丁·雷弗恩","director","2010972","movie","DIRECT","2011.0"
"史蒂文·斯皮尔伯格","director","1296717","movie","DIRECT","1981.0"
"罗伯·科恩","director","1997679","movie","DIRECT","2008.0"
"加里·弗莱德","director","11601131","movie","DIRECT","2014.0"
"泰勒·海克福德","director","6875647","movie","DIRECT","2013.0"
"马楚成","director","1307043","movie","DIRECT","2000.0"
"马克·斯蒂文·约翰逊","director","1482077","movie","DIRECT","2007.0"
"程小东","director","1294114","movie","DIRECT","1996.0"
"大卫·凯普","director","4146512","movie","DIRECT","2012.0"
"刘伟强","director","1294671","movie","DIRECT","1999.0"
"吴宇森","director","1293317","movie","DIRECT","1996.0"
