actor_id:string:START_ID,:START_LABEL,movie_id:string:END_ID,:END_LABEL,:TYPE,year:string
"Rob Lok","actor","4133814","movie","ACT","2010.0"
"梁小冰","actor","4133814","movie","ACT","2010.0"
"林志颖","actor","1408312","movie","ACT","1994.0"
"郝劭文","actor","1408312","movie","ACT","1994.0"
"释小龙","actor","1408312","movie","ACT","1994.0"
"徐濠萦","actor","1408312","movie","ACT","1994.0"
"徐若瑄","actor","1408312","movie","ACT","1994.0"
"张震岳","actor","1408312","movie","ACT","1994.0"
"秦沛","actor","1408312","movie","ACT","1994.0"
"张国立","actor","1308747","movie","ACT","2003.0"
"葛优","actor","1308747","movie","ACT","2003.0"
"范冰冰","actor","1308747","movie","ACT","2003.0"
"徐帆","actor","1308747","movie","ACT","2003.0"
"韩童生","actor","1308747","movie","ACT","2003.0"
"黄素影","actor","1308747","movie","ACT","2003.0"
"杨欣","actor","1308747","movie","ACT","2003.0"
"张涵予","actor","1308747","movie","ACT","2003.0"
"范伟","actor","1308747","movie","ACT","2003.0"
"张鹭","actor","1308747","movie","ACT","2003.0"
"咏梅","actor","1308747","movie","ACT","2003.0"
"赵奎娥","actor","1308747","movie","ACT","2003.0"
"甄子丹","actor","4942776","movie","ACT","2011.0"
"金城武","actor","4942776","movie","ACT","2011.0"
"汤唯","actor","4942776","movie","ACT","2011.0"
"王羽","actor","4942776","movie","ACT","2011.0"
"惠英红","actor","4942776","movie","ACT","2011.0"
"李小冉","actor","4942776","movie","ACT","2011.0"
"姜武","actor","4942776","movie","ACT","2011.0"
"刘德华","actor","1300566","movie","ACT","1990.0"
"周星驰","actor","1300566","movie","ACT","1990.0"
"向华强","actor","1300566","movie","ACT","1990.0"
"张敏","actor","1300566","movie","ACT","1990.0"
"吴孟达","actor","1300566","movie","ACT","1990.0"
"陈法蓉","actor","1300566","movie","ACT","1990.0"
"柯受良","actor","1300566","movie","ACT","1990.0"
"单立文","actor","1300566","movie","ACT","1990.0"
"成奎安","actor","1300566","movie","ACT","1990.0"
"章子怡","actor","3240208","movie","ACT","2009.0"
"范冰冰","actor","3240208","movie","ACT","2009.0"
"何润东","actor","3240208","movie","ACT","2009.0"
"苏志燮","actor","3240208","movie","ACT","2009.0"
"姚晨","actor","3240208","movie","ACT","2009.0"
"林心如","actor","3240208","movie","ACT","2009.0"
"王姬","actor","3240208","movie","ACT","2009.0"
"张东健","actor","1419969","movie","ACT","2005.0"
"张柏芝","actor","1419969","movie","ACT","2005.0"
"真田广之","actor","1419969","movie","ACT","2005.0"
"谢霆锋","actor","1419969","movie","ACT","2005.0"
"刘烨","actor","1419969","movie","ACT","2005.0"
"陈红","actor","1419969","movie","ACT","2005.0"
"于小伟","actor","1419969","movie","ACT","2005.0"
"黄秋生","actor","1790577","movie","ACT","2006.0"
"吴镇宇","actor","1790577","movie","ACT","2006.0"
"张家辉","actor","1790577","movie","ACT","2006.0"
"任贤齐","actor","1790577","movie","ACT","2006.0"
"何超仪","actor","1790577","movie","ACT","2006.0"
"张耀扬","actor","1790577","movie","ACT","2006.0"
"林雪","actor","1790577","movie","ACT","2006.0"
"任达华","actor","1790577","movie","ACT","2006.0"
"林家栋","actor","1790577","movie","ACT","2006.0"
"张兆辉","actor","1790577","movie","ACT","2006.0"
"陈雅伦","actor","1790577","movie","ACT","2006.0"
"谭炳文","actor","1790577","movie","ACT","2006.0"
"许绍雄","actor","1790577","movie","ACT","2006.0"
"冯远征","actor","11627068","movie","ACT","2013.0"
"戴立忍","actor","11627068","movie","ACT","2013.0"
"冯波","actor","11627068","movie","ACT","2013.0"
"杨旸","actor","11627068","movie","ACT","2013.0"
"钱学格","actor","11627068","movie","ACT","2013.0"
"司源","actor","11627068","movie","ACT","2013.0"
"马精武","actor","11627068","movie","ACT","2013.0"
"胡晓光","actor","11627068","movie","ACT","2013.0"
"余少群","actor","11627068","movie","ACT","2013.0"
"徐静蕾","actor","1308799","movie","ACT","2005.0"
"姜文","actor","1308799","movie","ACT","2005.0"
"黄觉","actor","1308799","movie","ACT","2005.0"
"焦晃","actor","1308799","movie","ACT","2005.0"
"孙飞虎","actor","1308799","movie","ACT","2005.0"
"苏小明","actor","1308799","movie","ACT","2005.0"
"林园","actor","1308799","movie","ACT","2005.0"
"李冰冰","actor","6782006","movie","ACT","2012.0"
"孙红雷","actor","6782006","movie","ACT","2012.0"
"段奕宏","actor","6782006","movie","ACT","2012.0"
"薛佳凝","actor","6782006","movie","ACT","2012.0"
"张俪","actor","6782006","movie","ACT","2012.0"
"吴彦祖","actor","20515977","movie","ACT","2014.0"
"张家辉","actor","20515977","movie","ACT","2014.0"
"思漩","actor","20515977","movie","ACT","2014.0"
"安志杰","actor","20515977","movie","ACT","2014.0"
"廖启智","actor","20515977","movie","ACT","2014.0"
"林嘉华","actor","20515977","movie","ACT","2014.0"
"李国麟","actor","20515977","movie","ACT","2014.0"
"欧锦棠","actor","20515977","movie","ACT","2014.0"
"陈芷菁","actor","20515977","movie","ACT","2014.0"
"梁焯满","actor","20515977","movie","ACT","2014.0"
"刘德华","actor","1303203","movie","ACT","2001.0"
"郑秀文","actor","1303203","movie","ACT","2001.0"
"王天林","actor","1303203","movie","ACT","2001.0"
"林雪","actor","1303203","movie","ACT","2001.0"
"黑川力矢","actor","1303203","movie","ACT","2001.0"
"佐膝佳次","actor","1303203","movie","ACT","2001.0"
"古天乐","actor","24736526","movie","ACT","2014.0"
"曾志伟","actor","24736526","movie","ACT","2014.0"
"杨千嬅","actor","24736526","movie","ACT","2014.0"
"梁咏琪","actor","24736526","movie","ACT","2014.0"
"吴孟达","actor","24736526","movie","ACT","2014.0"
"吴家丽","actor","24736526","movie","ACT","2014.0"
"蔡洁","actor","24736526","movie","ACT","2014.0"
"李汶桂","actor","24736526","movie","ACT","2014.0"
"余文乐","actor","24736526","movie","ACT","2014.0"
"杜汶泽","actor","24736526","movie","ACT","2014.0"
"陈静","actor","24736526","movie","ACT","2014.0"
"郑希怡","actor","24736526","movie","ACT","2014.0"
"姜文","actor","1296436","movie","ACT","1997.0"
"李保田","actor","1296436","movie","ACT","1997.0"
"瞿颖","actor","1296436","movie","ACT","1997.0"
"刘信义","actor","1296436","movie","ACT","1997.0"
"葛优","actor","1296436","movie","ACT","1997.0"
"李雪健","actor","1296436","movie","ACT","1997.0"
"尤勇","actor","1296436","movie","ACT","1997.0"
"张艺谋","actor","1296436","movie","ACT","1997.0"
"赵本山","actor","1296436","movie","ACT","1997.0"
"焦刚","actor","1296436","movie","ACT","1997.0"
"梁冠华","actor","1296436","movie","ACT","1997.0"
"李琦","actor","1296436","movie","ACT","1997.0"
"方青卓","actor","1296436","movie","ACT","1997.0"
"杜旭东","actor","1296436","movie","ACT","1997.0"
"郑伊健","actor","1301283","movie","ACT","1996.0"
"陈小春","actor","1301283","movie","ACT","1996.0"
"张耀扬","actor","1301283","movie","ACT","1996.0"
"莫文蔚","actor","1301283","movie","ACT","1996.0"
"黎姿","actor","1301283","movie","ACT","1996.0"
"任达华","actor","1301283","movie","ACT","1996.0"
"林晓峰","actor","1301283","movie","ACT","1996.0"
"朱永棠","actor","1301283","movie","ACT","1996.0"
"林尚义","actor","1301283","movie","ACT","1996.0"
"谢天华","actor","1301283","movie","ACT","1996.0"
"黄秋生","actor","1301283","movie","ACT","1996.0"
"柯受良","actor","1301283","movie","ACT","1996.0"
"陈惠敏","actor","1301283","movie","ACT","1996.0"
"谢霆锋","actor","6991110","movie","ACT","2012.0"
"刘青云","actor","6991110","movie","ACT","2012.0"
"杨幂","actor","6991110","movie","ACT","2012.0"
"井柏然","actor","6991110","movie","ACT","2012.0"
"廖启智","actor","6991110","movie","ACT","2012.0"
"吴刚","actor","6991110","movie","ACT","2012.0"
"郑希怡","actor","6991110","movie","ACT","2012.0"
"江一燕","actor","6991110","movie","ACT","2012.0"
"高虎","actor","6991110","movie","ACT","2012.0"
"王紫逸","actor","6991110","movie","ACT","2012.0"
"彭于晏","actor","5244092","movie","ACT","2011.0"
"林辰唏","actor","5244092","movie","ACT","2011.0"
"陈汉典","actor","5244092","movie","ACT","2011.0"
"柯宇纶","actor","5244092","movie","ACT","2011.0"
"龙劭华","actor","5244092","movie","ACT","2011.0"
"潘丽丽","actor","5244092","movie","ACT","2011.0"
"夏靖庭","actor","5244092","movie","ACT","2011.0"
"周星驰","actor","1296201","movie","ACT","1992.0"
"张敏","actor","1296201","movie","ACT","1992.0"
"吴孟达","actor","1296201","movie","ACT","1992.0"
"朱茵","actor","1296201","movie","ACT","1992.0"
"叶德娴","actor","1296201","movie","ACT","1992.0"
"方保罗","actor","1296201","movie","ACT","1992.0"
"周文健","actor","1296201","movie","ACT","1992.0"
"柯受良","actor","1296201","movie","ACT","1992.0"
"李丽蕊","actor","1296201","movie","ACT","1992.0"
"梁朝伟","actor","1465829","movie","ACT","2008.0"
"金城武","actor","1465829","movie","ACT","2008.0"
"张丰毅","actor","1465829","movie","ACT","2008.0"
"张震","actor","1465829","movie","ACT","2008.0"
"胡军","actor","1465829","movie","ACT","2008.0"
"林志玲","actor","1465829","movie","ACT","2008.0"
"赵薇","actor","1465829","movie","ACT","2008.0"
"尤勇","actor","1465829","movie","ACT","2008.0"
"中村狮童","actor","1465829","movie","ACT","2008.0"
"宋佳","actor","1465829","movie","ACT","2008.0"
"臧金生","actor","1465829","movie","ACT","2008.0"
"巴森扎布","actor","1465829","movie","ACT","2008.0"
"侯勇","actor","1465829","movie","ACT","2008.0"
"王庆祥","actor","1465829","movie","ACT","2008.0"
"马精武","actor","1465829","movie","ACT","2008.0"
"佟大为","actor","1465829","movie","ACT","2008.0"
"章子怡","actor","1418605","movie","ACT","2006.0"
"葛优","actor","1418605","movie","ACT","2006.0"
"吴彦祖","actor","1418605","movie","ACT","2006.0"
"周迅","actor","1418605","movie","ACT","2006.0"
"马精武","actor","1418605","movie","ACT","2006.0"
"黄晓明","actor","1418605","movie","ACT","2006.0"
"周中和","actor","1418605","movie","ACT","2006.0"
"曾秋生","actor","1418605","movie","ACT","2006.0"
"徐熙颜","actor","1418605","movie","ACT","2006.0"
"刘燕斌","actor","1418605","movie","ACT","2006.0"
"马仑","actor","1418605","movie","ACT","2006.0"
"项斌","actor","1418605","movie","ACT","2006.0"
"郑春雨","actor","1418605","movie","ACT","2006.0"
"徐峥","actor","3683409","movie","ACT","2009.0"
"李小璐","actor","3683409","movie","ACT","2009.0"
"乔任梁","actor","3683409","movie","ACT","2009.0"
"杨青","actor","3683409","movie","ACT","2009.0"
"张嘉译","actor","3683409","movie","ACT","2009.0"
"赵英俊","actor","3683409","movie","ACT","2009.0"
"李连杰","actor","1947089","movie","ACT","2007.0"
"金城武","actor","1947089","movie","ACT","2007.0"
"刘德华","actor","1947089","movie","ACT","2007.0"
"徐静蕾","actor","1947089","movie","ACT","2007.0"
"郭晓冬","actor","1947089","movie","ACT","2007.0"
"顾宝明","actor","1947089","movie","ACT","2007.0"
"石兆琪","actor","1947089","movie","ACT","2007.0"
"王奎荣","actor","1947089","movie","ACT","2007.0"
"汪亚朝","actor","1947089","movie","ACT","2007.0"
"周波","actor","1947089","movie","ACT","2007.0"
"闫妮","actor","4822848","movie","ACT","2011.0"
"姚晨","actor","4822848","movie","ACT","2011.0"
"沙溢","actor","4822848","movie","ACT","2011.0"
"喻恩泰","actor","4822848","movie","ACT","2011.0"
"倪虹洁","actor","4822848","movie","ACT","2011.0"
"姜超","actor","4822848","movie","ACT","2011.0"
"肖剑","actor","4822848","movie","ACT","2011.0"
"岳跃利","actor","4822848","movie","ACT","2011.0"
"王磊","actor","4822848","movie","ACT","2011.0"
"午马","actor","4822848","movie","ACT","2011.0"
"孙红雷","actor","11501396","movie","ACT","2012.0"
"王珞丹","actor","11501396","movie","ACT","2012.0"
"张默","actor","11501396","movie","ACT","2012.0"
"杨坤","actor","11501396","movie","ACT","2012.0"
"倪大红","actor","11501396","movie","ACT","2012.0"
"陈曦","actor","11501396","movie","ACT","2012.0"
"高叶","actor","11501396","movie","ACT","2012.0"
"冯德伦","actor","1306317","movie","ACT","1998.0"
"吴彦祖","actor","1306317","movie","ACT","1998.0"
"舒淇","actor","1306317","movie","ACT","1998.0"
"曾仕贤","actor","1306317","movie","ACT","1998.0"
"尹子维","actor","1306317","movie","ACT","1998.0"
"曾江","actor","1306317","movie","ACT","1998.0"
"焦姣","actor","1306317","movie","ACT","1998.0"
"张达明","actor","1306317","movie","ACT","1998.0"
"黄沾","actor","1306317","movie","ACT","1998.0"
"方保罗","actor","1306317","movie","ACT","1998.0"
"张艾嘉","actor","1306317","movie","ACT","1998.0"
"古天乐","actor","2359431","movie","ACT","2008.0"
"徐熙媛","actor","2359431","movie","ACT","2008.0"
"张家辉","actor","2359431","movie","ACT","2008.0"
"刘烨","actor","2359431","movie","ACT","2008.0"
"樊少皇","actor","2359431","movie","ACT","2008.0"
"龚蓓苾","actor","2359431","movie","ACT","2008.0"
"魏敏芝","actor","1294963","movie","ACT","1999.0"
"张慧科","actor","1294963","movie","ACT","1999.0"
"田正达","actor","1294963","movie","ACT","1999.0"
"白玫","actor","1294963","movie","ACT","1999.0"
"林青霞","actor","1394324","movie","ACT","1993.0"
"王祖贤","actor","1394324","movie","ACT","1993.0"
"王静莹","actor","1394324","movie","ACT","1993.0"
"于荣光","actor","1394324","movie","ACT","1993.0"
"刘洵","actor","1394324","movie","ACT","1993.0"
"高雄","actor","1394324","movie","ACT","1993.0"
"李家鼎","actor","1394324","movie","ACT","1993.0"
"苑琼丹","actor","1394324","movie","ACT","1993.0"
"任世官","actor","1394324","movie","ACT","1993.0"
"午马","actor","1394324","movie","ACT","1993.0"
"林正英","actor","1394324","movie","ACT","1993.0"
"许冠杰","actor","1394324","movie","ACT","1993.0"
"林志颖","actor","25785314","movie","ACT","2014.0"
"小小志","actor","25785314","movie","ACT","2014.0"
"王岳伦","actor","25785314","movie","ACT","2014.0"
"王诗龄","actor","25785314","movie","ACT","2014.0"
"张亮","actor","25785314","movie","ACT","2014.0"
"张悦轩","actor","25785314","movie","ACT","2014.0"
"田亮","actor","25785314","movie","ACT","2014.0"
"田雨橙","actor","25785314","movie","ACT","2014.0"
"郭涛","actor","25785314","movie","ACT","2014.0"
"郭子睿","actor","25785314","movie","ACT","2014.0"
"李锐","actor","25785314","movie","ACT","2014.0"
"何炅","actor","25785314","movie","ACT","2014.0"
"成龙","actor","1300303","movie","ACT","1998.0"
"法拉美穗","actor","1300303","movie","ACT","1998.0"
"山本未来","actor","1300303","movie","ACT","1998.0"
"Ron Smerczak","actor","1300303","movie","ACT","1998.0"
"艾德·尼尔森","actor","1300303","movie","ACT","1998.0"
"Tom Pompert","actor","1300303","movie","ACT","1998.0"
"Glory Simon","actor","1300303","movie","ACT","1998.0"
"Fred van Ditmarsch","actor","1300303","movie","ACT","1998.0"
"Fritz Krommenhoek","actor","1300303","movie","ACT","1998.0"
"Dick Rienstra","actor","1300303","movie","ACT","1998.0"
"Rinaldo van Ommeren","actor","1300303","movie","ACT","1998.0"
"Pim Daane","actor","1300303","movie","ACT","1998.0"
"杰里迈亚·弗莱明","actor","1300303","movie","ACT","1998.0"
"Neil Berger","actor","1300303","movie","ACT","1998.0"
"Dik Brinksma","actor","1300303","movie","ACT","1998.0"
"Yanick Mbali","actor","1300303","movie","ACT","1998.0"
"Washington Xisolo","actor","1300303","movie","ACT","1998.0"
"David Vlok","actor","1300303","movie","ACT","1998.0"
"关勇","actor","1300303","movie","ACT","1998.0"
"罗恩·斯穆安伯格","actor","1300303","movie","ACT","1998.0"
"卢惠光","actor","1300303","movie","ACT","1998.0"
"成龙","actor","2209368","movie","ACT","2009.0"
"竹中直人","actor","2209368","movie","ACT","2009.0"
"吴彦祖","actor","2209368","movie","ACT","2009.0"
"徐静蕾","actor","2209368","movie","ACT","2009.0"
"范冰冰","actor","2209368","movie","ACT","2009.0"
"加藤雅也","actor","2209368","movie","ACT","2009.0"
"高捷","actor","2209368","movie","ACT","2009.0"
"秦沛","actor","2209368","movie","ACT","2009.0"
"林雪","actor","2209368","movie","ACT","2009.0"
"仓田保昭","actor","2209368","movie","ACT","2009.0"
"钱嘉乐","actor","2209368","movie","ACT","2009.0"
"峰岸彻","actor","2209368","movie","ACT","2009.0"
"周星驰","actor","1299745","movie","ACT","1994.0"
"吴孟达","actor","1299745","movie","ACT","1994.0"
"钟丽缇","actor","1299745","movie","ACT","1994.0"
"林国斌","actor","1299745","movie","ACT","1994.0"
"李力持","actor","1299745","movie","ACT","1994.0"
"古巨基","actor","1299745","movie","ACT","1994.0"
"郑祖","actor","1299745","movie","ACT","1994.0"
"黄一山","actor","1299745","movie","ACT","1994.0"
"黄一飞","actor","1299745","movie","ACT","1994.0"
"林雪","actor","1299745","movie","ACT","1994.0"
"张学友","actor","1299745","movie","ACT","1994.0"
"古天乐","actor","4133988","movie","ACT","2010.0"
"吴彦祖","actor","4133988","movie","ACT","2010.0"
"李冰冰","actor","4133988","movie","ACT","2010.0"
"蔡卓妍","actor","4133988","movie","ACT","2010.0"
"杜汶泽","actor","4133988","movie","ACT","2010.0"
"方中信","actor","4133988","movie","ACT","2010.0"
"连凯","actor","4133988","movie","ACT","2010.0"
"林雪","actor","4133988","movie","ACT","2010.0"
"王敏德","actor","4133988","movie","ACT","2010.0"
"杨紫琼","actor","3813779","movie","ACT","2010.0"
"郑雨盛","actor","3813779","movie","ACT","2010.0"
"王学圻","actor","3813779","movie","ACT","2010.0"
"徐熙媛","actor","3813779","movie","ACT","2010.0"
"余文乐","actor","3813779","movie","ACT","2010.0"
"戴立忍","actor","3813779","movie","ACT","2010.0"
"鲍起静","actor","3813779","movie","ACT","2010.0"
"林熙蕾","actor","3813779","movie","ACT","2010.0"
"郭晓冬","actor","3813779","movie","ACT","2010.0"
"江一燕","actor","3813779","movie","ACT","2010.0"
"吴佩慈","actor","3813779","movie","ACT","2010.0"
"李宗翰","actor","3813779","movie","ACT","2010.0"
"金士杰","actor","3813779","movie","ACT","2010.0"
"吴飞霞","actor","3813779","movie","ACT","2010.0"
"周星驰","actor","1302977","movie","ACT","1991.0"
"巩俐","actor","1302977","movie","ACT","1991.0"
"吕良伟","actor","1302977","movie","ACT","1991.0"
"向华强","actor","1302977","movie","ACT","1991.0"
"吴君如","actor","1302977","movie","ACT","1991.0"
"吴孟达","actor","1302977","movie","ACT","1991.0"
"黄韵诗","actor","1302977","movie","ACT","1991.0"
"龙方","actor","1302977","movie","ACT","1991.0"
"张敏","actor","1302977","movie","ACT","1991.0"
"葛优","actor","3546019","movie","ACT","2010.0"
"王学圻","actor","3546019","movie","ACT","2010.0"
"黄晓明","actor","3546019","movie","ACT","2010.0"
"范冰冰","actor","3546019","movie","ACT","2010.0"
"海清","actor","3546019","movie","ACT","2010.0"
"赵文浩","actor","3546019","movie","ACT","2010.0"
"王翰","actor","3546019","movie","ACT","2010.0"
"赵文卓","actor","3546019","movie","ACT","2010.0"
"鲍国安","actor","3546019","movie","ACT","2010.0"
"张丰毅","actor","3546019","movie","ACT","2010.0"
"张国荣","actor","1296629","movie","ACT","1990.0"
"王祖贤","actor","1296629","movie","ACT","1990.0"
"张学友","actor","1296629","movie","ACT","1990.0"
"午马","actor","1296629","movie","ACT","1990.0"
"李子雄","actor","1296629","movie","ACT","1990.0"
"李嘉欣","actor","1296629","movie","ACT","1990.0"
"刘洵","actor","1296629","movie","ACT","1990.0"
"刘兆铭","actor","1296629","movie","ACT","1990.0"
"谷峰","actor","1296629","movie","ACT","1990.0"
"李连杰","actor","1297763","movie","ACT","1993.0"
"萧芳芳","actor","1297763","movie","ACT","1993.0"
"陈松勇","actor","1297763","movie","ACT","1993.0"
"李嘉欣","actor","1297763","movie","ACT","1993.0"
"胡慧中","actor","1297763","movie","ACT","1993.0"
"赵文卓","actor","1297763","movie","ACT","1993.0"
"朱江","actor","1297763","movie","ACT","1993.0"
"郑少秋","actor","1297763","movie","ACT","1993.0"
"郭涛","actor","1297763","movie","ACT","1993.0"
"金城武","actor","1308587","movie","ACT","2003.0"
"梁咏琪","actor","1308587","movie","ACT","2003.0"
"关颖","actor","1308587","movie","ACT","2003.0"
"陈之财","actor","1308587","movie","ACT","2003.0"
"林雪","actor","1308587","movie","ACT","2003.0"
"许绍雄","actor","1308587","movie","ACT","2003.0"
"梁家辉","actor","1308252","movie","ACT","2000.0"
"吴君如","actor","1308252","movie","ACT","2000.0"
"陈奕迅","actor","1308252","movie","ACT","2000.0"
"黄秋生","actor","1308252","movie","ACT","2000.0"
"张耀扬","actor","1308252","movie","ACT","2000.0"
"谷祖琳","actor","1308252","movie","ACT","2000.0"
"陈辉虹","actor","1308252","movie","ACT","2000.0"
"彭敬慈","actor","1308252","movie","ACT","2000.0"
"罗兰","actor","1308252","movie","ACT","2000.0"
"曾志伟","actor","1308252","movie","ACT","2000.0"
"郑伊健","actor","1293265","movie","ACT","1997.0"
"陈小春","actor","1293265","movie","ACT","1997.0"
"李嘉欣","actor","1293265","movie","ACT","1997.0"
"莫文蔚","actor","1293265","movie","ACT","1997.0"
"万梓良","actor","1293265","movie","ACT","1997.0"
"林晓峰","actor","1293265","movie","ACT","1997.0"
"朱永棠","actor","1293265","movie","ACT","1997.0"
"谢天华","actor","1293265","movie","ACT","1997.0"
"吴君如","actor","1293265","movie","ACT","1997.0"
"黄秋生","actor","1293265","movie","ACT","1997.0"
"张耀扬","actor","1293265","movie","ACT","1997.0"
"林尚义","actor","1293265","movie","ACT","1997.0"
"尹扬明","actor","1293265","movie","ACT","1997.0"
"李兆基","actor","1293265","movie","ACT","1997.0"
"张文慈","actor","1293265","movie","ACT","1997.0"
"梁焯满","actor","1293265","movie","ACT","1997.0"
"刘德华","actor","4097023","movie","ACT","2011.0"
"谢霆锋","actor","4097023","movie","ACT","2011.0"
"范冰冰","actor","4097023","movie","ACT","2011.0"
"成龙","actor","4097023","movie","ACT","2011.0"
"吴京","actor","4097023","movie","ACT","2011.0"
"余少群","actor","4097023","movie","ACT","2011.0"
"熊欣欣","actor","4097023","movie","ACT","2011.0"
"于海","actor","4097023","movie","ACT","2011.0"
"释行宇","actor","4097023","movie","ACT","2011.0"
"白冰","actor","4097023","movie","ACT","2011.0"
"梁镜珂","actor","4097023","movie","ACT","2011.0"
"岛田瑠那","actor","4097023","movie","ACT","2011.0"
"刘若英","actor","5290729","movie","ACT","2011.0"
"郭富城","actor","5290729","movie","ACT","2011.0"
"陈奕迅","actor","5290729","movie","ACT","2011.0"
"桂纶镁","actor","5290729","movie","ACT","2011.0"
"杨颖","actor","5290729","movie","ACT","2011.0"
"井柏然","actor","5290729","movie","ACT","2011.0"
"徐帆","actor","5290729","movie","ACT","2011.0"
"刘金山","actor","5290729","movie","ACT","2011.0"
"杜海涛","actor","5290729","movie","ACT","2011.0"
"甄子丹","actor","3754946","movie","ACT","2010.0"
"赵薇","actor","3754946","movie","ACT","2010.0"
"吴尊","actor","3754946","movie","ACT","2010.0"
"徐子珊","actor","3754946","movie","ACT","2010.0"
"戚玉武","actor","3754946","movie","ACT","2010.0"
"陈观泰","actor","3754946","movie","ACT","2010.0"
"午马","actor","3754946","movie","ACT","2010.0"
"洪金宝","actor","3754946","movie","ACT","2010.0"
"罗家英","actor","3754946","movie","ACT","2010.0"
"刘松仁","actor","3754946","movie","ACT","2010.0"
"文章","actor","4906427","movie","ACT","2011.0"
"白百何","actor","4906427","movie","ACT","2011.0"
"郭涛","actor","4906427","movie","ACT","2011.0"
"张静初","actor","4906427","movie","ACT","2011.0"
"戴立忍","actor","4906427","movie","ACT","2011.0"
"莫文蔚","actor","4906427","movie","ACT","2011.0"
"段博文","actor","4906427","movie","ACT","2011.0"
"黄幻","actor","4906427","movie","ACT","2011.0"
"黄渤","actor","4154669","movie","ACT","2012.0"
"赵又廷","actor","4154669","movie","ACT","2012.0"
"杨颖","actor","4154669","movie","ACT","2012.0"
"关颖","actor","4154669","movie","ACT","2012.0"
"戴立忍","actor","4154669","movie","ACT","2012.0"
"高捷","actor","4154669","movie","ACT","2012.0"
"杜德伟","actor","4154669","movie","ACT","2012.0"
"藤冈靛","actor","4154669","movie","ACT","2012.0"
"汤志伟","actor","4154669","movie","ACT","2012.0"
"林暐恒","actor","4154669","movie","ACT","2012.0"
"李连杰","actor","1294561","movie","ACT","1993.0"
"杨紫琼","actor","1294561","movie","ACT","1993.0"
"钱小豪","actor","1294561","movie","ACT","1993.0"
"袁洁莹","actor","1294561","movie","ACT","1993.0"
"袁祥仁","actor","1294561","movie","ACT","1993.0"
"刘洵","actor","1294561","movie","ACT","1993.0"
"于海","actor","1294561","movie","ACT","1993.0"
"李美琪","actor","1307762","movie","ACT","2002.0"
"安雅","actor","1307762","movie","ACT","2002.0"
"吴彦祖","actor","1307762","movie","ACT","2002.0"
"李菲","actor","1307762","movie","ACT","2002.0"
"郑佩佩","actor","1307762","movie","ACT","2002.0"
"黄佩霞","actor","1307762","movie","ACT","2002.0"
"连凯","actor","1307762","movie","ACT","2002.0"
"卢淑仪","actor","1307762","movie","ACT","2002.0"
"吴嘉龙","actor","1307762","movie","ACT","2002.0"
"袁晓超","actor","5996800","movie","ACT","2012.0"
"梁家辉","actor","5996800","movie","ACT","2012.0"
"杨颖","actor","5996800","movie","ACT","2012.0"
"彭于晏","actor","5996800","movie","ACT","2012.0"
"冯绍峰","actor","5996800","movie","ACT","2012.0"
"舒淇","actor","5996800","movie","ACT","2012.0"
"刘伟强","actor","5996800","movie","ACT","2012.0"
"谢欣颖","actor","5996800","movie","ACT","2012.0"
"熊欣欣","actor","5996800","movie","ACT","2012.0"
"冯克安","actor","5996800","movie","ACT","2012.0"
"梁小龙","actor","5996800","movie","ACT","2012.0"
"陈思诚","actor","5996800","movie","ACT","2012.0"
"熊乃瑾","actor","5996800","movie","ACT","2012.0"
"英达","actor","5996800","movie","ACT","2012.0"
"冯德伦","actor","5996800","movie","ACT","2012.0"
"刘碧丽","actor","5996800","movie","ACT","2012.0"
"李连杰","actor","1298443","movie","ACT","1991.0"
"元彪","actor","1298443","movie","ACT","1991.0"
"关之琳","actor","1298443","movie","ACT","1991.0"
"张学友","actor","1298443","movie","ACT","1991.0"
"郑则仕","actor","1298443","movie","ACT","1991.0"
"袁锦辉","actor","1298443","movie","ACT","1991.0"
"邱建国","actor","1298443","movie","ACT","1991.0"
"任世官","actor","1298443","movie","ACT","1991.0"
"袁祥仁","actor","1298443","movie","ACT","1991.0"
"邓超","actor","10604893","movie","ACT","2014.0"
"刘亦菲","actor","10604893","movie","ACT","2014.0"
"邹兆龙","actor","10604893","movie","ACT","2014.0"
"郑中基","actor","10604893","movie","ACT","2014.0"
"黄秋生","actor","10604893","movie","ACT","2014.0"
"江一燕","actor","10604893","movie","ACT","2014.0"
"柳岩","actor","10604893","movie","ACT","2014.0"
"吴秀波","actor","10604893","movie","ACT","2014.0"
"邓萃雯","actor","10604893","movie","ACT","2014.0"
"李子雄","actor","10604893","movie","ACT","2014.0"
"苏有朋","actor","10604893","movie","ACT","2014.0"
"于承惠","actor","10604893","movie","ACT","2014.0"
"包贝尔","actor","10604893","movie","ACT","2014.0"
"向恬冉","actor","10604893","movie","ACT","2014.0"
"吴映洁","actor","10604893","movie","ACT","2014.0"
"刘俊纬","actor","10604893","movie","ACT","2014.0"
"曹炳琨","actor","10604893","movie","ACT","2014.0"
"邓超","actor","10604892","movie","ACT","2013.0"
"刘亦菲","actor","10604892","movie","ACT","2013.0"
"邹兆龙","actor","10604892","movie","ACT","2013.0"
"郑中基","actor","10604892","movie","ACT","2013.0"
"黄秋生","actor","10604892","movie","ACT","2013.0"
"江一燕","actor","10604892","movie","ACT","2013.0"
"成泰燊","actor","10604892","movie","ACT","2013.0"
"柳岩","actor","10604892","movie","ACT","2013.0"
"吴秀波","actor","10604892","movie","ACT","2013.0"
